Forecast_Origin,Target_Date,Model,Prediction_Type,Actual,Predicted,n_raw_features,n_trans_features,n_sel_features,n_model_used_features
2024-01-31,2024-02-29,ElasticNetNowcast,conditional_nowcast,,0.014258949527482119,287,287,287,287
2024-02-29,2024-03-31,ElasticNetNowcast,conditional_nowcast,0.013785296126026303,0.014594430012541001,287,287,287,287
2024-03-31,2024-04-30,ElasticNetNowcast,conditional_nowcast,,0.009286466085845041,287,287,287,287
2024-04-30,2024-05-31,ElasticNetNowcast,conditional_nowcast,,0.009916632971863478,287,287,287,287
2024-05-31,2024-06-30,ElasticNetNowcast,conditional_nowcast,0.004532790699530054,0.008564069959140823,287,287,287,287
2024-06-30,2024-07-31,ElasticNetNowcast,conditional_nowcast,,-0.0019339402158977722,287,287,287,287
2024-07-31,2024-08-31,ElasticNetNowcast,conditional_nowcast,,0.011779548973105541,287,287,287,287
2024-08-31,2024-09-30,ElasticNetNowcast,conditional_nowcast,0.01299927712593174,0.0116362506758757,287,287,287,287
2024-09-30,2024-10-31,ElasticNetNowcast,conditional_nowcast,,0.010809658814489524,287,287,287,287
2024-10-31,2024-11-30,ElasticNetNowcast,conditional_nowcast,,0.012116437977781941,287,287,287,287
2024-11-30,2024-12-31,ElasticNetNowcast,conditional_nowcast,0.007786354919035787,0.011736859987853723,287,287,287,287
2024-12-31,2025-01-31,ElasticNetNowcast,conditional_nowcast,,0.00797931776113318,287,287,287,287
2025-01-31,2025-02-28,ElasticNetNowcast,conditional_nowcast,,0.007383965216344952,287,287,287,287
2025-02-28,2025-03-31,ElasticNetNowcast,conditional_nowcast,0.003804879137121908,0.007117391165387463,287,287,287,287
2025-03-31,2025-04-30,ElasticNetNowcast,conditional_nowcast,,0.009935878675213427,287,287,287,287
2025-04-30,2025-05-31,ElasticNetNowcast,conditional_nowcast,,0.009906812350167883,287,287,287,287
2025-05-31,2025-06-30,ElasticNetNowcast,conditional_nowcast,0.0071161126139216435,0.00987802402305248,287,287,287,287
2025-06-30,2025-07-31,ElasticNetNowcast,conditional_nowcast,,0.008077603952509655,287,287,287,287
2025-07-31,2025-08-31,ElasticNetNowcast,conditional_nowcast,,0.008131291626118213,287,287,287,287
2025-08-31,2025-09-30,ElasticNetNowcast,conditional_nowcast,0.002504745816690246,0.0081847247235691,287,287,287,287
2025-09-30,2025-10-31,ElasticNetNowcast,conditional_nowcast,,0.004363315230523638,287,287,287,287
2025-10-31,2025-11-30,ElasticNetNowcast,conditional_nowcast,,0.008739257644097451,287,287,287,287
2025-11-30,2025-12-31,ElasticNetNowcast,conditional_nowcast,0.01728416375378128,0.00964619771936824,287,287,287,287
